comment_id,author,text,published_at,cleaned_comment,sentiment,sentiment_category,tokens,topic
UgyEvjO5Sm_9TIl0TwN4AaABAg,@LVS..,This was cool,2021-11-25T18:09:54Z,this was cool,0.35,Positive,['cool'],2
Ugy0d9zmX1k0DtsrWs14AaABAg,@rebecaibarrajimenez298,me hubieran invitado!!!!,2021-11-25T18:09:54Z,me hubieran invitado,0.0,Neutral,"['hubieran', 'invitado']",2
UgyQhS3eEGoUVMca51B4AaABAg,@carmelocollins3820,Can I pls be in the game,2021-11-25T18:09:52Z,can i pls be in the game,-0.4,Negative,"['pls', 'game']",1
UgzogxK4PYJYMks5eqB4AaABAg,@القرآنالكريم-ك1ن4د,الترند الاول في السعودية 🇸🇦,2021-11-25T18:09:50Z,الترند الاول في السعودية,0.0,Neutral,"['الترند', 'الاول', 'في', 'السعودية']",0
Ugyt5ZLPnu8SC2MGnvN4AaABAg,@artyom1290,жду русский,2021-11-25T18:09:49Z,жду русский,0.0,Neutral,"['жду', 'русский']",0
Ugwz9yz_Vu3xL3AqGrp4AaABAg,@gonzaloahumadajr3093,Jesus loves you. Your never alone,2021-11-25T18:09:48Z,jesus loves you your never alone,0.0,Neutral,"['jesus', 'love', 'never', 'alone']",1
Ugz-S6G56P2PmxVsIER4AaABAg,@Redflame7000,"13:36, what a good friend",2021-11-25T18:09:46Z,13 36 what a good friend,0.7,Positive,"['good', 'friend']",3
UgwjgDVYW7TDuXzw-Hx4AaABAg,@arffco,"Better have a season 2 I want 


More hahah",2021-11-25T18:09:45Z,better have a season 2 i want more hahah,0.5,Positive,"['well', 'season', 'want', 'hahah']",4
Ugx2aoy1OHr2zH_3yn54AaABAg,@storytellerrex2537,God my famaly could do with that money,2021-11-25T18:09:43Z,god my famaly could do with that money,0.0,Neutral,"['god', 'famaly', 'could', 'money']",4
UgwebJ_gVa0YcURK__V4AaABAg,@abdo.victory8434,2 # 2#2#2#2#,2021-11-25T18:09:43Z,2 2,0.0,Neutral,[],0
UgxAcsE3LY0iLQyMM8x4AaABAg,@dokatzu,Eh muh bueno,2021-11-25T18:09:42Z,eh muh bueno,0.0,Neutral,"['eh', 'muh', 'bueno']",2
UgzoSt3bn5Ct-_l087t4AaABAg,@profematoscarsilva1144,aganlo español,2021-11-25T18:09:41Z,aganlo español,0.0,Neutral,"['aganlo', 'español']",2
UgziCRI957-Dqp8La614AaABAg,@rajkhandelwal2276,Random?,2021-11-25T18:09:41Z,random,-0.5,Negative,['random'],4
Ugw9UUdF6PwXhK_Z1i14AaABAg,@kimprice8812,I sub,2021-11-25T18:09:41Z,i sub,0.0,Neutral,['sub'],1
UgyWJiGAWRXj9JiIMIN4AaABAg,@NorkBS,38M in 20 HOURS,2021-11-25T18:09:40Z,38m in 20 hours,0.0,Neutral,['hour'],2
Ugy1fHwAhFv7_d6Sym14AaABAg,@kari7195,This is so AWESOME!!!,2021-11-25T18:09:39Z,this is so awesome,1.0,Positive,['awesome'],3
UgxVwxfw2P5luDeAszh4AaABAg,@richyhillsXX,wow,2021-11-25T18:09:39Z,wow,0.1,Positive,['wow'],1
UgwvjfaiL4L4TA2eSPJ4AaABAg,@yhman8947,This man has to much money...😂😂😂😂,2021-11-25T18:09:38Z,this man has to much money,0.2,Positive,"['man', 'much', 'money']",3
UgxT4H-5optw5LFUdTR4AaABAg,@wiktoriastachurska755,❤️,2021-11-25T18:09:37Z,,0.0,Neutral,[],0
Ugx1cZeQx7FJCqJ0v0R4AaABAg,@Ahmed-bm4ld,cool 5😎🙈🙈🙈🙈😭😭👌☺️,2021-11-25T18:09:36Z,cool 5,0.35,Positive,['cool'],2
UgyKScIvBkUde5bCYcp4AaABAg,@shubhamchauhan3820,Awesome 🤩🤩,2021-11-25T18:09:35Z,awesome,1.0,Positive,['awesome'],3
Ugy8ms_N3mxS2sAygX54AaABAg,@RaihanSinaga,Oww so beast..,2021-11-25T18:09:33Z,oww so beast,0.0,Neutral,"['oww', 'beast']",2
UgylLoTmeABlkTJiqUV4AaABAg,@chaydondraper2229,donate to team seas to support the planet,2021-11-25T18:09:32Z,donate to team seas to support the planet,0.0,Neutral,"['donate', 'team', 'sea', 'support', 'planet']",2
UgwPznR3D4STFEjqPvV4AaABAg,@ShouviK2511,Mrbeast yoy are awesome,2021-11-25T18:09:31Z,mrbeast yoy are awesome,1.0,Positive,"['mrbeast', 'yoy', 'awesome']",0
Ugxky8w3ffZYFXKLDZB4AaABAg,@matmat7698,Subscribed !!!,2021-11-25T18:09:31Z,subscribed,0.0,Neutral,['subscribe'],3
UgzB9vhm-XpJSo7Fb1N4AaABAg,@aggeloskama3014,Wow 😮,2021-11-25T18:09:29Z,wow,0.1,Positive,['wow'],1
UgwBgiJSvCC6mEBq_rl4AaABAg,@gott8988,"i love you mrbeats , i am from brazil",2021-11-25T18:09:29Z,i love you mrbeats i am from brazil,0.5,Positive,"['love', 'mrbeat', 'brazil']",2
UgxWauGh0pXBg6NFZyl4AaABAg,@القرآنالكريم-ك1ن4د,The first trend in Saudi Arabia 🇸🇦,2021-11-25T18:09:29Z,the first trend in saudi arabia,0.25,Positive,"['first', 'trend', 'saudi', 'arabia']",4
Ugy06U5Nwd0VHJthYux4AaABAg,@mohammadridwan2880,Let this indonesian win $10.000 🥰,2021-11-25T18:09:28Z,let this indonesian win 10 000,0.8,Positive,"['let', 'indonesian', 'win']",4
UgwA9r5bwRNpiwv-hep4AaABAg,@dakshgoel7762,"broo 
you just matched the level of original squid game 
🤑🤑🔥🔥🔥🔥",2021-11-25T18:09:28Z,broo you just matched the level of original squid game,-0.012500000000000011,Negative,"['broo', 'match', 'level', 'original', 'squid', 'game']",1
UgxjzYMR3OtaSdvrU9x4AaABAg,@malikalyberth6434,Done,2021-11-25T18:09:27Z,done,0.0,Neutral,['do'],4
UgyrPJ0joqypIn-9_pJ4AaABAg,@ethanthecringelord3112,I thought you would fucking kill them all,2021-11-25T18:09:25Z,i thought you would fucking kill them all,-0.6,Negative,"['think', 'would', 'fucking', 'kill']",4
UgyFl5LU5xZFgZt3okN4AaABAg,@steve7063,I see no koreans 🙁,2021-11-25T18:09:25Z,i see no koreans,0.0,Neutral,"['see', 'korean']",4
UgyWWW7MJV20vCvyI_N4AaABAg,@akanisssh5290,Love from India,2021-11-25T18:09:24Z,love from india,0.5,Positive,"['love', 'india']",0
Ugzw0vPunWxyED5JOgN4AaABAg,@ItzMiguiXD,a,2021-11-25T18:09:24Z,a,0.0,Neutral,[],0
Ugyz-iQDDjYaqZCxIep4AaABAg,@aymenaymen-xg1pn,great content😁,2021-11-25T18:09:19Z,great content,0.8,Positive,"['great', 'content']",3
UgywV6qsRRBOIAVMzOp4AaABAg,@elpapuxdd7238,Gracias por el regalo en Brawl stars Mr beast 😜☺️,2021-11-25T18:09:19Z,gracias por el regalo en brawl stars mr beast,0.0,Neutral,"['gracias', 'por', 'el', 'regalo', 'en', 'brawl', 'star', 'mr', 'beast']",1
Ugw-HUO2dMfVzvJSSEB4AaABAg,@shahrinahmed3475,Op,2021-11-25T18:09:19Z,op,0.0,Neutral,['op'],2
UgzaG2UqcqYVIgSGEGB4AaABAg,@ImZoic,This is actually insane,2021-11-25T18:09:18Z,this is actually insane,-1.0,Negative,"['actually', 'insane']",0
UgxIXeFoD1Aq9K-7fDZ4AaABAg,@angeldewar746,I’ve been subscribed for 2 years,2021-11-25T18:09:18Z,i ve been subscribed for 2 years,0.0,Neutral,"['subscribe', 'year']",3
UgxsWziYxEYOsL4n15F4AaABAg,@lordofthedeep1809,nepal,2021-11-25T18:09:17Z,nepal,0.0,Neutral,['nepal'],0
Ugw_I5Dsxhi5Zrj19Bx4AaABAg,@WiolaLaxh,First Squid Game was made one week before you in Poland by Rezigiusz ;) he gain 120 people to this.,2021-11-25T18:09:15Z,first squid game was made one week before you in poland by rezigiusz he gain 120 people to this,-0.07500000000000001,Negative,"['first', 'squid', 'game', 'make', 'one', 'week', 'poland', 'rezigiusz', 'gain', 'people']",4
UgzYNQ8MD3uog8kpt6h4AaABAg,@dyhapro9628,Где русский язык?,2021-11-25T18:09:14Z,где русский язык,0.0,Neutral,"['где', 'русский', 'язык']",2
UgzIh9UhC5BG7pJdkjh4AaABAg,@tojov8323,"EVERYBODY WAS WAITING FOR ONLY MR BEAST's  *""SQUID GAME""*",2021-11-25T18:09:12Z,everybody was waiting for only mr beast s squid game,-0.2,Negative,"['everybody', 'wait', 'mr', 'beast', 'squid', 'game']",1
UgxBGfXmSXhuLktOlXZ4AaABAg,@noesmisalas1501,Aunque no me guste el juego del calamardo este está muy bueno 😎que grande mr beast,2021-11-25T18:09:08Z,aunque no me guste el juego del calamardo este está muy bueno que grande mr beast,0.0,Neutral,"['aunque', 'guste', 'el', 'juego', 'del', 'calamardo', 'este', 'está', 'muy', 'bueno', 'que', 'grande', 'mr', 'beast']",2
UgzRtQ221Gh6ZWXA_GV4AaABAg,@RedrumZombies,9:52  But you did rig ---->  9:59,2021-11-25T18:09:04Z,9 52 but you did rig 9 59,0.0,Neutral,['rig'],0
UgykSck79YPd37MMr054AaABAg,@lightofheaven71,Sugoi!,2021-11-25T18:09:03Z,sugoi,0.0,Neutral,['sugoi'],2
UgxHh8-KTZsPI-4cn1d4AaABAg,@4nw4rr,Wasssupp,2021-11-25T18:09:01Z,wasssupp,0.0,Neutral,['wasssupp'],0
Ugy-P_vvv04rkcb65hh4AaABAg,@drago1879,te la rifaste fernando,2021-11-25T18:09:01Z,te la rifaste fernando,0.0,Neutral,"['te', 'la', 'rifaste', 'fernando']",1
UgwGTGK1nH_NMPdPCMB4AaABAg,@giuliana8966,Plis un spanishhh,2021-11-25T18:09:01Z,plis un spanishhh,0.0,Neutral,"['plis', 'un', 'spanishhh']",4
Ugz4r9fnRW8ZvSnIt0h4AaABAg,@sr-71blackbird21,fuck squid game,2021-11-25T18:08:59Z,fuck squid game,-0.4,Negative,"['fuck', 'squid', 'game']",1
UgxHbZd62McU53ZoHCt4AaABAg,@ddoll128,Subscribed!! Thank you!! This could change my life!!,2021-11-25T18:08:57Z,subscribed thank you this could change my life,0.0,Neutral,"['subscribe', 'thank', 'could', 'change', 'life']",1
UgwsIbbOs0GXKiJcKM94AaABAg,@danielneedham9632,Great work jimmy!!,2021-11-25T18:08:57Z,great work jimmy,0.8,Positive,"['great', 'work', 'jimmy']",3
UgxqhabZiPdq3fzl24t4AaABAg,@cordoboygame7707,Una palabra braw stars,2021-11-25T18:08:56Z,una palabra braw stars,0.0,Neutral,"['una', 'palabra', 'braw', 'star']",1
UgxieSt0jZ6B2OzeqPZ4AaABAg,@smi11y,I loved that vidio!,2021-11-25T18:08:54Z,i loved that vidio,0.7,Positive,"['love', 'vidio']",0
UgyjjG-idjMDyOrDFhl4AaABAg,@rualthankhumarualthankhuma9786,Legend is back,2021-11-25T18:08:53Z,legend is back,0.0,Neutral,"['legend', 'back']",3
Ugzmu8k58TeMKR65OLB4AaABAg,@EchtEenMilan,Bring the 10K to The Netherlands and i will give you a donut,2021-11-25T18:08:53Z,bring the 10k to the netherlands and i will give you a donut,0.0,Neutral,"['bring', 'netherlands', 'give', 'donut']",3
Ugyulcj61E9omAzjmT94AaABAg,@PendulumCubing,"At this point , MrBeast's version of squid game is more interesting than the original show itself !!",2021-11-25T18:08:52Z,at this point mrbeast s version of squid game is more interesting than the original show itself,0.24375,Positive,"['point', 'mrbeast', 'version', 'squid', 'game', 'interesting', 'original', 'show']",1
UgzhqKIB-kNFzzQnx2F4AaABAg,@alicezhuang8475,its here...,2021-11-25T18:08:52Z,its here,0.0,Neutral,[],0
Ugzd4-FfYyBNB1tP2aN4AaABAg,@patogamer285,Al fin,2021-11-25T18:08:50Z,al fin,0.0,Neutral,"['al', 'fin']",2
UgwNZx5mx8bpB6JMxwd4AaABAg,@elfenyistired,Im already subscribed and i play brawl stars too. How I'm gonna win money tho,2021-11-25T18:08:49Z,im already subscribed and i play brawl stars too how i m gonna win money tho,0.8,Positive,"['already', 'subscribe', 'play', 'brawl', 'star', 'go', 'to', 'win', 'money', 'tho']",1
UgwJaJmk-R8TiqzHRrB4AaABAg,@painpower5130,Wow,2021-11-25T18:08:48Z,wow,0.1,Positive,['wow'],1
Ugwu7VBkFcu-UawCZGV4AaABAg,@amanlowang6264,"Mr beast never disapoint us.
Just wow Jimmy",2021-11-25T18:08:48Z,mr beast never disapoint us just wow jimmy,0.1,Positive,"['mr', 'beast', 'never', 'disapoint', 'we', 'wow', 'jimmy']",3
UgzIWkRjsfaZrRbQoO54AaABAg,@notxualifyl2_yt569,"456,000 for a game of music chairs",2021-11-25T18:08:46Z,456 000 for a game of music chairs,-0.4,Negative,"['game', 'music', 'chair']",2
Ugwnmbk-kdQdDZpHOX54AaABAg,@Healing_hijama_centre,I also wanna play bruh 😂😂😂,2021-11-25T18:08:46Z,i also wanna play bruh,0.0,Neutral,"['also', 'wanna', 'play', 'bruh']",1
UgzI7FOgXW2W3YWpYYV4AaABAg,@lucasfeldman7378,Holy crap,2021-11-25T18:08:44Z,holy crap,-0.8,Negative,"['holy', 'crap']",2
UgwEhyN_8DyZHta5H8d4AaABAg,@kimjia6145,OMG   WOW  😆,2021-11-25T18:08:42Z,omg wow,0.1,Positive,"['omg', 'wow']",1
UgzLslY0aSewvYHrKo54AaABAg,@javiersalazarleal2476,Why is the Brawl Stars logo every where?,2021-11-25T18:08:41Z,why is the brawl stars logo every where,0.0,Neutral,"['brawl', 'star', 'logo', 'every']",1
Ugw8hJ8aQJ00QzI_PNl4AaABAg,@pro80bs93,Mrbeast you want to republic all videos?,2021-11-25T18:08:39Z,mrbeast you want to republic all videos,0.0,Neutral,"['mrbeast', 'want', 'republic', 'video']",1
UgxblMDnSt5WnnNIybZ4AaABAg,@anamawazi4346,I lovvveeee youuu and your videos ❣️❣️❣️❣️,2021-11-25T18:08:39Z,i lovvveeee youuu and your videos,0.0,Neutral,"['lovvveeee', 'youuu', 'video']",1
UgwPPZ--Zgwva39LoH14AaABAg,@guillermoarguello393,Truly amazing.,2021-11-25T18:08:36Z,truly amazing,0.6000000000000001,Positive,"['truly', 'amazing']",4
UgzP7tmYa3UqxWNsdqN4AaABAg,@СтъкиЧоканов-п5ж,bro you are insane and btw I play brawl stars,2021-11-25T18:08:36Z,bro you are insane and btw i play brawl stars,-1.0,Negative,"['bro', 'insane', 'btw', 'play', 'brawl', 'star']",1
UgxF_UfJ788nzmp3JI14AaABAg,@canelo-gv7ly,Brawl stars,2021-11-25T18:08:35Z,brawl stars,0.0,Neutral,"['brawl', 'star']",1
UgwgTCh6O-uPyjLKXPN4AaABAg,@lxvely9134,NO WAY,2021-11-25T18:08:34Z,no way,0.0,Neutral,['way'],3
Ugy-i7FcX13H_ErRAOx4AaABAg,@cheyennebevan2270,Subscribed 🤞,2021-11-25T18:08:34Z,subscribed,0.0,Neutral,['subscribe'],3
Ugw3wYQuLiAyXvmAJLJ4AaABAg,@Neon-rz2qg,gg 079,2021-11-25T18:08:33Z,gg 079,0.0,Neutral,['gg'],4
Ugz2NAoc7pmTh_yg5Dd4AaABAg,@jasonbrown1974,can you play with me in brawl stars,2021-11-25T18:08:31Z,can you play with me in brawl stars,0.0,Neutral,"['play', 'brawl', 'star']",1
UgxCOs0uzM7ahpZ2hgF4AaABAg,@damianlewski,amazing!!!,2021-11-25T18:08:30Z,amazing,0.6000000000000001,Positive,['amazing'],4
UgwfOGAXyax-WlMCGUB4AaABAg,@madafakinnikban,y la escena de el baño?,2021-11-25T18:08:30Z,y la escena de el baño,0.0,Neutral,"['la', 'escena', 'de', 'el', 'baño']",2
UgxMRuV64QAnIl0Himx4AaABAg,@julianattwood7431,"Great project and really hard working reliable team who deliver everything they promise and deliver on time
Which is rare in crypto",2021-11-25T18:08:29Z,great project and really hard working reliable team who deliver everything they promise and deliver on time which is rare in crypto,0.26944444444444443,Positive,"['great', 'project', 'really', 'hard', 'work', 'reliable', 'team', 'deliver', 'everything', 'promise', 'deliver', 'time', 'rare', 'crypto']",2
UgzQu6-4r-8nkcEa0t14AaABAg,@nightowl4722,Uhh what if I've been subscribed for a while?,2021-11-25T18:08:27Z,uhh what if i ve been subscribed for a while,0.0,Neutral,"['uhh', 'subscribe']",3
Ugxl69swR1HrheXWEHx4AaABAg,@lollopoldo9192,Browl stars nit a  sponzor,2021-11-25T18:08:25Z,browl stars nit a sponzor,0.0,Neutral,"['browl', 'star', 'nit', 'sponzor']",1
UgyZYSbMmylrkNEKAlJ4AaABAg,@chocolateshephard,That was great,2021-11-25T18:08:25Z,that was great,0.8,Positive,['great'],2
UgyRGxOmA0UiHQe2oUh4AaABAg,@manuelgruter1116,At least 368 didnt won😂😂,2021-11-25T18:08:25Z,at least 368 didnt won,-0.3,Negative,"['least', 'not']",1
UgxXfr1C4MUCW-_sORt4AaABAg,@katerynahukaylo1311,I did it and play the game,2021-11-25T18:08:24Z,i did it and play the game,-0.4,Negative,"['play', 'game']",1
UgyKnxjqIlSNbMujCTJ4AaABAg,@ZaccThePacc,Now brawl stars is gonna be harder 🤦‍♂️,2021-11-25T18:08:23Z,now brawl stars is gonna be harder,-0.1,Negative,"['brawl', 'star', 'go', 'to', 'hard']",2
Ugy5Ss5shvnAu2QEs3B4AaABAg,@lucci77,Thank you for sending gift in brawl star 😍💖,2021-11-25T18:08:23Z,thank you for sending gift in brawl star,0.0,Neutral,"['thank', 'send', 'gift', 'brawl', 'star']",1
UgzV0HUvmFFyS1TVO-l4AaABAg,@yasmipuentes1238,Super....,2021-11-25T18:08:22Z,super,0.3333333333333333,Positive,['super'],3
UgwRL-rCtEXmH0wU5114AaABAg,@ladydiar,Hi,2021-11-25T18:08:20Z,hi,0.0,Neutral,['hi'],4
UgzS9eUxRZmRwRv_Mal4AaABAg,@siko1600,10:01 thats a coincidence,2021-11-25T18:08:20Z,10 01 thats a coincidence,0.0,Neutral,['coincidence'],0
UgyxcD1UIvlkJB2-PJB4AaABAg,@rio_jbo,Can you imagine that you subscribe then a notification arrives saying that you have earned 10 thousand dollars xD,2021-11-25T18:08:19Z,can you imagine that you subscribe then a notification arrives saying that you have earned 10 thousand dollars xd,0.0,Neutral,"['imagine', 'subscribe', 'notification', 'arrive', 'say', 'earn', 'thousand', 'dollar', 'xd']",4
UgxWQWuFwGH-Gg3HDa54AaABAg,@Vendoleña,"Ñ
Ü",2021-11-25T18:08:19Z,ñ ü,0.0,Neutral,"['ñ', 'ü']",4
Ugx4bFnevXmeJCg2qJl4AaABAg,@romainlegrand633,Incroyable 🔥👏👏👏,2021-11-25T18:08:19Z,incroyable,0.0,Neutral,['incroyable'],2
UgzrayeX8aYGNDMMvyV4AaABAg,@pexbsss,"so do you know people, install Brawl Stars!  😉",2021-11-25T18:08:18Z,so do you know people install brawl stars,0.0,Neutral,"['know', 'people', 'install', 'brawl', 'star']",1
Ugzhm5iHTlNhIrzYlRp4AaABAg,@3lias,Wow,2021-11-25T18:08:18Z,wow,0.1,Positive,['wow'],1
Ugz9pLm4z3zi9MIzGLR4AaABAg,@kmj1459,456 i was rooting for you,2021-11-25T18:08:15Z,456 i was rooting for you,0.0,Neutral,['root'],2
UgyqIIYySpxd0YEbWNV4AaABAg,@liamsthoughts3248,i’m mainly happy 368 never won,2021-11-25T18:08:15Z,i m mainly happy 368 never won,0.8,Positive,"['mainly', 'happy', 'never']",1
UgyTgWacvhbxMueX0ld4AaABAg,@hangingwithmygnomies4254,hello,2021-11-25T18:08:13Z,hello,0.0,Neutral,['hello'],1
Ugx87-ZfpWmptsyHcOV4AaABAg,@Seths_Stories,Epic recreation,2021-11-25T18:08:11Z,epic recreation,0.1,Positive,"['epic', 'recreation']",1
UgxHlvr4PBW93XKYJHx4AaABAg,@shindolife8535,Imagine if this comment got 10k,2021-11-25T18:08:10Z,imagine if this comment got 10k,0.0,Neutral,"['imagine', 'comment', 'get']",4
UgzemFGiZE3P-ON0FH54AaABAg,@sahilgamingyt5712,Letssss goooooo finally,2021-11-25T18:08:09Z,letssss goooooo finally,0.0,Neutral,"['letssss', 'goooooo', 'finally']",0
UgwH8De4q1sWPXOWH1J4AaABAg,@boboyqc,When you think the Beast can't go further... you're wrong.,2021-11-25T18:08:08Z,when you think the beast can t go further you re wrong,-0.25,Negative,"['think', 'beast', 'go', 'wrong']",4
UgzyjJbFBdly2gN537p4AaABAg,@itsld6865,I subscribe and liked.,2021-11-25T18:08:07Z,i subscribe and liked,0.6,Positive,"['subscribe', 'like']",3
Ugz-xfub7gAA_hSpqT94AaABAg,@بامسيبيم-ع5و,طلعت ب الاخبار,2021-11-25T18:08:06Z,طلعت ب الاخبار,0.0,Neutral,"['طلعت', 'ب', 'الاخبار']",0
UgxvbpPkMi-QHKPIvWR4AaABAg,@kaileymalin118,Petition for a second episode 📝,2021-11-25T18:08:05Z,petition for a second episode,0.0,Neutral,"['petition', 'second', 'episode']",1
Ugy5Y_3IrQE3_GvUeCJ4AaABAg,@abgs4557,Just,2021-11-25T18:08:05Z,just,0.0,Neutral,[],0
Ugy6V7O16aQldjnXmGp4AaABAg,@Prd_Cz,I play brawl stars,2021-11-25T18:08:04Z,i play brawl stars,0.0,Neutral,"['play', 'brawl', 'star']",1
UgzpQrT5vA3Zm5P0o7B4AaABAg,@caristrinidad5485,amazing!!!😱😱😱love this game♥️,2021-11-25T18:08:03Z,amazing love this game,0.23333333333333336,Positive,"['amazing', 'love', 'game']",4
UgzXB3SQrRnc_NwaRJt4AaABAg,@jasb78,That was genuinely next level.,2021-11-25T18:08:02Z,that was genuinely next level,0.0,Neutral,"['genuinely', 'next', 'level']",4
UgzSn6ZUXaxjHrTm0EZ4AaABAg,@Shadow_gaming_7107,🥺🥺🥺,2021-11-25T18:08:01Z,,0.0,Neutral,[],0
UgwVafzNhmzqRLEcZfB4AaABAg,@user-sg6ww7ts6n,…a buncha men. great.,2021-11-25T18:08:01Z,a buncha men great,0.8,Positive,"['buncha', 'man', 'great']",0
Ugw0K7mg_G_EkF1pr0N4AaABAg,@roropro100,Ive been waiting for soo long! :),2021-11-25T18:08:01Z,ive been waiting for soo long,-0.05,Negative,"['wait', 'soo', 'long']",2
UgwJBXGxt0Zk38ORKxZ4AaABAg,@isabel5066,i always wonder where the hell does mr beast get all his money from ?! 0_0,2021-11-25T18:07:59Z,i always wonder where the hell does mr beast get all his money from 0_0,0.0,Neutral,"['always', 'wonder', 'hell', 'mr', 'beast', 'get', 'money']",3
UgxgPlE2nu1kR7RD0fl4AaABAg,@anorange4487,this is just insane,2021-11-25T18:07:59Z,this is just insane,-1.0,Negative,['insane'],0
UgxE2wz5EYJuJSirevx4AaABAg,@matmat7698,So cool!!!!!!!!,2021-11-25T18:07:58Z,so cool,0.35,Positive,['cool'],2
UgxQwDNKXITV2U4Ymc54AaABAg,@Proalex-rd4th,I don’t 🥺🥺😭😭,2021-11-25T18:07:56Z,i don t,0.0,Neutral,[],0
Ugynl6paryu7PWsAHyx4AaABAg,@sbinallasbinnoto6534,Well sh*t who saw the meme,2021-11-25T18:07:56Z,well sh t who saw the meme,0.0,Neutral,"['well', 'sh', 'see', 'meme']",4
UgxOE1G9R9lYV6VCLEd4AaABAg,@Max-im4wj,He finally did it,2021-11-25T18:07:55Z,he finally did it,0.0,Neutral,['finally'],0
UgydF-HqEehnV3d9i254AaABAg,@prtyxtc7523,Crazyyyyyyy💎💎💎💎💎💎,2021-11-25T18:07:55Z,crazyyyyyyy,0.0,Neutral,['crazyyyyyyy'],1
Ugy3ycWtP7LZGHRXL0J4AaABAg,@asorteyt8169,Thanks for the 456 coins I'm brawl stars! Hope I have gems hehehe,2021-11-25T18:07:54Z,thanks for the 456 coins i m brawl stars hope i have gems hehehe,0.2,Positive,"['thank', 'coin', 'brawl', 'star', 'hope', 'gem', 'hehehe']",1
UgwUaMIFJLLH8eIIhA54AaABAg,@darksidegaming8008,067 is so fine,2021-11-25T18:07:54Z,067 is so fine,0.4166666666666667,Positive,['fine'],3
Ugy6-swEQhySTUGaf9F4AaABAg,@vaporwavecow7462,"BRO
GOOD JOB",2021-11-25T18:07:54Z,bro good job,0.7,Positive,"['bro', 'good', 'job']",3
Ugxix1VVyBhuTFCa-Jt4AaABAg,@roberttorok6549,That was fun watching the tournament and i just subscribed!,2021-11-25T18:07:53Z,that was fun watching the tournament and i just subscribed,0.3,Positive,"['fun', 'watch', 'tournament', 'subscribe']",1
UgzRNE1n1vsMiWzuzsl4AaABAg,@sunnyboynate8198,This is the best recreation of squid game Great job man,2021-11-25T18:07:53Z,this is the best recreation of squid game great job man,0.4666666666666666,Positive,"['good', 'recreation', 'squid', 'game', 'great', 'job', 'man']",3
UgwZahiREQ5iPaHtPl54AaABAg,@Shivam-to8nv,Amazing 🤩🤩,2021-11-25T18:07:53Z,amazing,0.6000000000000001,Positive,['amazing'],4
UgyzpEq3Itt0w_Ga9UN4AaABAg,@katekorniienko6086,I love your videos 😍😍,2021-11-25T18:07:51Z,i love your videos,0.5,Positive,"['love', 'video']",0
Ugwu9MjbQFFuZTX9Ur14AaABAg,@kidscookingchannel4970,Can u tell me who were squid game soldiers?,2021-11-25T18:07:51Z,can u tell me who were squid game soldiers,-0.4,Negative,"['u', 'tell', 'squid', 'game', 'soldier']",0
UgwN-4rx--XaJL-ob6l4AaABAg,@Aoqoux,Mr Beast you are a very giving person keep doing what you do good 👍,2021-11-25T18:07:48Z,mr beast you are a very giving person keep doing what you do good,0.44999999999999996,Positive,"['mr', 'beast', 'give', 'person', 'keep', 'good']",3
Ugz3R2AIB_tPQuoNZCZ4AaABAg,@ZanerOnYT,Omg,2021-11-25T18:07:48Z,omg,0.0,Neutral,['omg'],3
UgzRY2j__3D5RwuatZJ4AaABAg,@xarope6291,Insane!,2021-11-25T18:07:47Z,insane,-1.0,Negative,['insane'],0
UgwYgo01gJyBL_88Xhh4AaABAg,@snekone5925,ГО фит с МАСЛЕННИКОВЫМ!!!,2021-11-25T18:07:47Z,го фит с масленниковым,0.0,Neutral,"['го', 'фит', 'с', 'масленниковым']",0
UgyVgrVuW8oalDQYyI94AaABAg,@WAVY.Y,That's was insane,2021-11-25T18:07:46Z,that s was insane,-1.0,Negative,['insane'],0
UgyvKJDT_aqDrrZ5AT54AaABAg,@rogerandresgomezbaldeon1390,Please i need dey are is 10.000$,2021-11-25T18:07:44Z,please i need dey are is 10 000,0.0,Neutral,"['please', 'need', 'dey']",3
Ugwdd9FIWiepFrc558Z4AaABAg,@eugenekorniyenko3775,Great job dude 😎,2021-11-25T18:07:42Z,great job dude,0.8,Positive,"['great', 'job', 'dude']",2
UgxFqxdwdU431kJMG5d4AaABAg,@arhus28,СРОЧНО ПЕРЕВОД НА РУССКИЙ,2021-11-25T18:07:41Z,срочно перевод на русский,0.0,Neutral,"['срочно', 'перевод', 'на', 'русский']",0
Ugy-wXxyieWiO60mjFJ4AaABAg,@JuanPaBLo-sj5jm,Subscribed,2021-11-25T18:07:39Z,subscribed,0.0,Neutral,['subscribe'],3
UgwaNU5Po7fJDSIahBh4AaABAg,@moonbs602,Mr. Beast can you play with me in brawl stars?,2021-11-25T18:07:38Z,mr beast can you play with me in brawl stars,0.0,Neutral,"['mr', 'beast', 'play', 'brawl', 'star']",1
Ugz7ZhKuPT6n2pESMDx4AaABAg,@slowmysoul2549,Earth is flat.,2021-11-25T18:07:38Z,earth is flat,-0.025,Negative,"['earth', 'flat']",2
UgzIGRvWGuVON1Rs_2B4AaABAg,@briandidsum8953,456 deserves another chance,2021-11-25T18:07:38Z,456 deserves another chance,0.0,Neutral,"['deserve', 'another', 'chance']",3
UgwpydzEM5ADjRrPS2t4AaABAg,@amitsamyal7,❤❤❤,2021-11-25T18:07:37Z,,0.0,Neutral,[],0
