comment_id,author,text,published_at
UgzT7pdtd8pwCWx0NgV4AaABAg,@dianeq7145,hands down!,2021-11-25T18:05:57Z
UgxaXNQqnTQXrb79IUZ4AaABAg,@kierajohnson8760,WHAT WEVE been WAUTUNG FOR,2021-11-25T18:05:57Z
Ugz6Brq2SxHJzm9uamV4AaABAg,@PenguinVr456,So realistic,2021-11-25T18:05:56Z
UgxfbZCLYOOI-DSctFJ4AaABAg,@brandonalvarez7114,im down for the 7k lmao,2021-11-25T18:05:55Z
UgyA0ZArOXBjCeJ36Gx4AaABAg,@gaelduenassilva2eno.568,Holi como estan,2021-11-25T18:05:55Z
UgwtSqQDhA3Q_leienF4AaABAg,@aflatunprottoy3645,Love from Bangladesh 🇧🇩,2021-11-25T18:05:52Z
UgyAwhb1GTXmxsc9Pv54AaABAg,@rogerandresgomezbaldeon1390,I am suscribe 7 days,2021-11-25T18:05:51Z
UgypPjtU4Q6pfPA7aAh4AaABAg,@radiation1591,I watched it yesterday really made my day especially when it got released on my bday,2021-11-25T18:05:49Z
UgyTaa4Z0VP8JmUb-IJ4AaABAg,@mrgodgomk4206,gg was me,2021-11-25T18:05:48Z
Ugyv7eK7STTjE6CuQp54AaABAg,@gevm4645,Next has to be Hunger Games,2021-11-25T18:05:46Z
UgwUQciTWTxRObnvvb94AaABAg,@izzymohammed3835,If this was available as an 'escape room' experience - take 💳 my 💳 money 💳,2021-11-25T18:05:45Z
Ugzde3cRzChFhJkv7Pt4AaABAg,@jokuvaanoikee242,Is it and illusion or were they actually that high in the glass bridge game?,2021-11-25T18:05:42Z
UgzXcMbcg9q1D27jsxh4AaABAg,@franciscocaballero4309,Next five years later I went to mars,2021-11-25T18:05:41Z
UgzJ1dhezg1d1pmOLER4AaABAg,@landopacal3887,ang tagal kung hinintay ito,2021-11-25T18:05:40Z
UgzFMwer37FAkUX0wuR4AaABAg,@wonderenglish7816,Better than real one,2021-11-25T18:05:40Z
Ugwt5RIYamkbPgoVDhJ4AaABAg,@joselinvite4823,download the gammee mrbeasttt,2021-11-25T18:05:40Z
Ugwo3R0yWV10EScIrpJ4AaABAg,@k.enned.y_ty,Yes finally,2021-11-25T18:05:39Z
UgyI10HN2TYu0ytKNSV4AaABAg,@tianahadi6111,I SUBSCRIBED 😁😁😁😁,2021-11-25T18:05:38Z
UgzAFBeuM3ZlD4cZRCJ4AaABAg,@h2brodsgamer761,How is he so obsessed with brawl stars,2021-11-25T18:05:37Z
UgyL1YHXoQ0eR2vdn3Z4AaABAg,@Inactive_channellol,The fact that Albert/Flamingo was in this though is amazing,2021-11-25T18:05:36Z
Ugwaip6g7DsZX1yzSst4AaABAg,@El-jy4yy,"Aqui en México viendo, en lo que llega en español",2021-11-25T18:05:36Z
UgzlvMW74crkG4p9bVp4AaABAg,@matthewphillipsjr9904,I subbed man I need this money,2021-11-25T18:05:35Z
Ugz9Obcpep4j9sio9Qh4AaABAg,@SoyCatoYT,IM NEED IN SPANISH!,2021-11-25T18:05:34Z
UgzPl3tNpq9VgiQH6494AaABAg,@fbrook7323,Done,2021-11-25T18:05:34Z
UgwAZeYzIPbkn9HoArF4AaABAg,@businessideas1618,Hello Mr Beast,2021-11-25T18:05:34Z
Ugwm_XTscwVHE6fB6jd4AaABAg,@minecraft_pro_3226,"The ""Glass Stepping Stones"" will always be my favourite game!♥️",2021-11-25T18:05:34Z
UgwNtXfd_fget7anHAN4AaABAg,@FranciscoGonzalez-tg6nf,¡Dude this is amazing!,2021-11-25T18:05:32Z
UgyIxGNkAL_NvODkGad4AaABAg,@lantorgamer8767,I downloaded brawl stars,2021-11-25T18:05:32Z
UgxNqcAw10IHV_sbkw14AaABAg,@MrPicinac,ITS FINALY DONEEEEE 10/10 YOU ARE AMAZING,2021-11-25T18:05:31Z
UgzLv05POLOHDTWk3I94AaABAg,@LowkeyMads,You Guys Really Outdid This,2021-11-25T18:05:31Z
Ugz6d0hAbzAfJUSlDDN4AaABAg,@lakshmarine,What a squid....Awesome replica.,2021-11-25T18:05:30Z
UgyubiET3NA3ay4d5LF4AaABAg,@TheBestChocolate,YES I'VE BEEN WAITING FOR THIS FOR AGES,2021-11-25T18:05:29Z
UgxxYYRDJ78WfuuA8C54AaABAg,@jarbar7743,"Mrbeast spending millions of dollars making the set and paying people

Also mrbeast: and we have plastic forks",2021-11-25T18:05:29Z
UgwUkWS6LcfUaHFRZAx4AaABAg,@pou6484,Thank you for the gold in Brawl Stars MrBeast,2021-11-25T18:05:29Z
Ugxu9uwumBKh0qWqzqF4AaABAg,@mylenedavid8447,You need strong people get Black people,2021-11-25T18:05:28Z
Ugy1J7EexeEg1s1YE7J4AaABAg,@TopShelfScot,Jimmy's honestly just built different,2021-11-25T18:05:28Z
Ugwe3qSp9i9L5fsTh054AaABAg,@HoMbaNa,im playing brawl stars wheen i have nothing to do,2021-11-25T18:05:28Z
Ugy0gbxVvc9y-J47dRF4AaABAg,@interia2812,"40 Million views in under a day thats crazy, but well deserved",2021-11-25T18:05:27Z
UgzjIeUpYLn40ytiWBR4AaABAg,@هلاهلا-ظ2ص5ص,Ok.... That's enough! That's another level....qwq i can't believe this is squad game irl ╥﹏╥💜,2021-11-25T18:05:26Z
Ugzz-Eke5EZ_cYSkDQZ4AaABAg,@zestydf7083,067 won???,2021-11-25T18:05:25Z
Ugx2PX3XTiaksNgKOZN4AaABAg,@epziiy241,"3:37 ""goat sound""h",2021-11-25T18:05:25Z
UgxhtH5TG-Zp5YCFl8p4AaABAg,@fall259,finally ive been waiting for so long,2021-11-25T18:05:25Z
Ugz3hcfbeO39MScDfu94AaABAg,@w.lite.,Billion viewers for sure,2021-11-25T18:05:23Z
UgzoR42Kp88KdgVgCMN4AaABAg,@maximus5377,Plssss in spanishhhhh,2021-11-25T18:05:22Z
UgzHbwZmUedBQij9naV4AaABAg,@gthosts,this is real good content,2021-11-25T18:05:22Z
Ugx-baCy1-ZDPDL9aO94AaABAg,@fenkiez4342,They all look so realistic👀,2021-11-25T18:05:22Z
Ugze-ell1CoctYaJqiJ4AaABAg,@dearartms,well subscribed. i need some moneyyyyyy,2021-11-25T18:05:22Z
Ugx6llx2CLe6dKneqVl4AaABAg,@user-wi4rd8de6g,This is insane,2021-11-25T18:05:21Z
Ugx9toNgMiyUnJVPiWd4AaABAg,@arjunmidder5601,"“I have no way of making one team win in the tug of war” pays them 2,000 dollars each to fall down 😂",2021-11-25T18:05:21Z
Ugy5KXSCKRma-aO4x354AaABAg,@los4garciasgarcia417,Ponlo en Español pls,2021-11-25T18:05:21Z
Ugw-oOfcHTZg7pVcwnd4AaABAg,@biker2road762,🤩🤩🤩🤩🤩🤩,2021-11-25T18:05:19Z
Ugz3rXns3i0tWM0y63p4AaABAg,@kaileymalin118,@MrBeast can I be in the next one?,2021-11-25T18:05:18Z
Ugya8Ylcswbg_18pPZt4AaABAg,@turkbrother8728,The way at the end of honeycomb game that all the eliminated people cheered,2021-11-25T18:05:16Z
UgzfNKq1wyNg4_GZYTd4AaABAg,@deinok,"Oh dear, 067 is a goddess",2021-11-25T18:05:14Z
UgxiBAHCKm3tVz9RrmJ4AaABAg,@abdurahman7575,أتحداكم وا فقط يعرف يتكلام العربية 😂😂😂😂,2021-11-25T18:05:13Z
UgzMKh3makkThqL9F3F4AaABAg,@karel9815,Thanks for 456 coins in brawl stars,2021-11-25T18:05:11Z
UgyPEe6fLR6d0epAIXZ4AaABAg,@ttf_jeffmob810,Just subscribe and liked the vid,2021-11-25T18:05:09Z
UgyawrgIncoRDF2koEl4AaABAg,@westlyhicks5766,My brawl stars name is notwestly,2021-11-25T18:05:07Z
UgzG4Xv99hU6d0xnzih4AaABAg,@justsomeguywithoutamoustac613,Only if they had watched Cinema summary!,2021-11-25T18:05:05Z
UgyX6W3djmOCH-G6PoZ4AaABAg,@arbenhalili3713,.,2021-11-25T18:05:05Z
UgwsParoD1vx58v8bDF4AaABAg,@evanautiyal4050,Hey i am just shicked that is sooo realistic for these things u need guts really to spend money on these things . Woooww really thats all i can say  . Just love you sir😍😍😍❤❤❤,2021-11-25T18:05:03Z
Ugy71cbgaCrO34xQvdJ4AaABAg,@ummekulsummehter4237,Done,2021-11-25T18:05:01Z
UgycScJ_9nD7JN9RXy14AaABAg,@theredpandagaming6517,I was kinda hopeful for them using paintball guns but this is fine,2021-11-25T18:05:00Z
UgwYyY1hIisVID_-2BZ4AaABAg,@coolboy69-t6q,I subed!!!!!!!!!!,2021-11-25T18:04:58Z
UgylYXFiODMndyI9Y2d4AaABAg,@mxtrxs5196,mxjd 🐐,2021-11-25T18:04:56Z
UgzFqAyzY4uA02x6Ukl4AaABAg,@andreasdalsgaard3354,YESSSSSSSSSSS!,2021-11-25T18:04:56Z
UgyMN9b1Okv3_isuk2p4AaABAg,@UnicornWaffle54Unikittywaffle5,Mr. Beast: 12 groups for Tug of War. Me: 12 districts in the Hunger Games,2021-11-25T18:04:56Z
UgyjYXDWLRTaWqNvFLB4AaABAg,@joele.3972,"Well, let's try",2021-11-25T18:04:56Z
UgwhOCe0DeJ-JzAQoYd4AaABAg,@astrophynix179,"Didn't watch Squid Game, but awesome as always!",2021-11-25T18:04:55Z
Ugwo0yq8ioJMoNapHdV4AaABAg,@johnlino3979,Algún comentario en español.??,2021-11-25T18:04:54Z
UgxEUevmasI2v7Q2rvx4AaABAg,@hurjihye80,Red light green light should be done in Korean. Moo goong hwa kko chee pee ut soom nee da. Honeycomb should be called dal go na,2021-11-25T18:04:50Z
UgxixWDwR7pILQgRf0J4AaABAg,@ЧебуречнаяЛавка,Спасибо за 456 монет в бравле,2021-11-25T18:04:50Z
UgwKZVYICw8AfgejPf94AaABAg,@byjam17,ojito con el tio braulio xd,2021-11-25T18:04:49Z
UgzBeXDX0bItryc1wCl4AaABAg,@VIBECHELL,Русские тут??!!!,2021-11-25T18:04:49Z
UgxwLUlHOkppQZqFViF4AaABAg,@adrianghera,mr beast in season 2 you have to do squid game season 2 so please do it,2021-11-25T18:04:42Z
UgwuZf3-QTQvtBuiuKh4AaABAg,@seokjinnie124,Yooo this is insanely crazy,2021-11-25T18:04:41Z
UgzeRhm3zTtLTd6x2kx4AaABAg,@elbergalarga3070,Amz,2021-11-25T18:04:40Z
UgyZEytSsJBJ_i8A9DV4AaABAg,@kontiion2139,10:01 Why are you so sus?,2021-11-25T18:04:37Z
UgyiMDu20VHffiv_5gB4AaABAg,@shymaprakash3726,soooooooooooooo good,2021-11-25T18:04:34Z
UgylJZJXxh83b455SRV4AaABAg,@federicovalverde7821,good,2021-11-25T18:04:30Z
UgxvjNNri7rA62BpFdZ4AaABAg,@zoobomb3055,We're is flamingo?,2021-11-25T18:04:29Z
UgxQeDIKXdsChjwTsKJ4AaABAg,@Sophiislayy-3,I love brawl star,2021-11-25T18:04:28Z
UgzWIsJs90oV98ptpfh4AaABAg,@ppap9904,Incrível,2021-11-25T18:04:27Z
UgxtHccBCLLUAwhDW754AaABAg,@RonnyJimenez1,Subscribed!!!,2021-11-25T18:04:27Z
Ugyu4oyi0uTyL96bzTN4AaABAg,@bgtbagg2456,Just subscribed lol merry Xmas mr beast ❤️,2021-11-25T18:04:26Z
Ugz4-I2ebaW5kwEMPMd4AaABAg,@ioachimbarghier9075,Imagine being the first one to die 💀,2021-11-25T18:04:25Z
Ugx7tD1rW40c4skxk5p4AaABAg,@bearbrine,Thanks Mr,2021-11-25T18:04:24Z
Ugzd_E1ENTAEd7Zgbnp4AaABAg,@bearbrine,Thanks Mr,2021-11-25T18:04:24Z
UgxNxPoYhPJ9W-W2D0l4AaABAg,@bearbrine,Thanks Mr,2021-11-25T18:04:24Z
UgxNfw1lgnRVkt6jZkF4AaABAg,@bearbrine,Thanks Mr,2021-11-25T18:04:24Z
Ugy5J60xsw0q2CPpCul4AaABAg,@bearbrine,Thanks Mr,2021-11-25T18:04:24Z
UgxEMjBpo4ojoZ7d7qR4AaABAg,@bearbrine,Thanks Mr,2021-11-25T18:04:24Z
UgzckEKHE8Cp_LFbFld4AaABAg,@bearbrine,Thanks Mr,2021-11-25T18:04:24Z
UgxDcOJvKeIOreLe--94AaABAg,@ubiproz4102,this was hugee XD.. Congrats XD,2021-11-25T18:04:24Z
Ugxz05ktr7e_Hvo3hnF4AaABAg,@ashimuto,brawl stars XD,2021-11-25T18:04:24Z
UgzTa0wqlfiwUvvqhF94AaABAg,@masonrepta6348,Best vid ever,2021-11-25T18:04:21Z
Ugz8BWdIoigyLLYn6EJ4AaABAg,@forstudents6067,Mr beasta is dope,2021-11-25T18:04:21Z
Ugw3voSgKEfVOafuKxt4AaABAg,@przedawkowaniev,Very Bad,2021-11-25T18:04:20Z
UgyjPmsA9skePydKfN54AaABAg,@allyssamartin7044,bro the SETTTTTTTT,2021-11-25T18:04:20Z
UgweXqpVWhTlzGLloS94AaABAg,@shalom.2788,Wow 😱 👏😍🔥🔥🔥👏👏👏👏👏,2021-11-25T18:04:17Z
Ugy14yzeV74rc1UKjqJ4AaABAg,@cartoonshow7599,Bro plzzz give me any task,2021-11-25T18:04:15Z
UgzfvKNi-fiT5IskrMd4AaABAg,@tmovies2853,thanks love it,2021-11-25T18:04:12Z
Ugym-KAmul3TakGm5A94AaABAg,@forstudents6067,Production is dope,2021-11-25T18:04:11Z
UgyhaOSfpJeGt9tFPM54AaABAg,@oliveru8338,It’s really good,2021-11-25T18:04:10Z
UgzducE4Rx_RBP7uPRh4AaABAg,@joegower7246,Cmon,2021-11-25T18:04:10Z
Ugy2cnEnneVZ6STi3zl4AaABAg,@Vdel__,Interesting,2021-11-25T18:04:08Z
UgxioKK_xId3TQqSzNl4AaABAg,@clairehenman4499,"lad, i subbed. where's my ps at?",2021-11-25T18:04:08Z
Ugxcz1tNf79A1lCc-Px4AaABAg,@aileeniniguez331,i love your videos i sub on all and brawl stars is fun,2021-11-25T18:04:06Z
UgwgVXvsjMawzpAwdxJ4AaABAg,@richardgarcia6752,made an account just for this hope i win it🙂,2021-11-25T18:04:06Z
UgzJwkxipJfivrnXq954AaABAg,@janguy,Love it mate,2021-11-25T18:04:05Z
Ugy6MNt3IGDNiR2RpBB4AaABAg,@faryalkhan6263,Yay,2021-11-25T18:04:04Z
UgxUz2NZXr6DHtnZM_d4AaABAg,@minionswagboss,bro star soo kull meje de best game dex rok plays lololoo,2021-11-25T18:04:04Z
UgyqHoCyNsQwbjT0NOZ4AaABAg,@novagordon5090,mr beast is the best,2021-11-25T18:04:03Z
UgyGNkknzqfcvQ3L9G54AaABAg,@samucrukr,Mr beast can you buy Venezuela?,2021-11-25T18:04:03Z
UgxgrpcktV0khHeDnQR4AaABAg,@nicoelgatoyt1534,ya me suscribi is suscribed,2021-11-25T18:04:02Z
UgwTT0jBp8PBXx_5uGx4AaABAg,@jorgeavilesruiz1668,Hello I'm a new subscriber,2021-11-25T18:04:01Z
UgwIBVskVQ3Rvlr7J2x4AaABAg,@filipberes7230,Well done jimmy,2021-11-25T18:04:00Z
Ugyp80eAMysjWZoOiRp4AaABAg,@edwinandresquicenoacero9831,Te uiero Mr beast,2021-11-25T18:04:00Z
Ugw_0fTTmR7EUOqAlvN4AaABAg,@faryalkhan6263,I love this,2021-11-25T18:03:59Z
UgxCym3CYKAA1XMitEt4AaABAg,@joseperxzz,No entiendo ni mierdas pero esta muy guapo,2021-11-25T18:03:58Z
UgyvWA1G9XaWra-0zXR4AaABAg,@krzysztofunuczek3856,scam,2021-11-25T18:03:58Z
UgzFNtfd6MFagVfZCIt4AaABAg,@lazarojaviertorresmachin7188,Te sigo desde cuba muchas bendiciones y sigue con tu esepcional trabajo,2021-11-25T18:03:57Z
Ugz_VDJsRuXQwz9_OJx4AaABAg,@tusharkamble6209,Please come 🇮🇳 india,2021-11-25T18:03:55Z
UgxdEyLkSIBMQJ83Mxh4AaABAg,@luisgamez2132,What’s 067 @,2021-11-25T18:03:55Z
UgxaEG7FzvdOzFD2U9R4AaABAg,@ege6311,epic,2021-11-25T18:03:55Z
UgwicVO-e8ODEcrLc114AaABAg,@DANIELVMORGAN_EDITS,You are the best in the world and news are talking about you,2021-11-25T18:03:55Z
UgzWh_muTqfImONgdrx4AaABAg,@hadiya1949,This is  👍🏻,2021-11-25T18:03:55Z
Ugw0o38ksgD5SoP_QsR4AaABAg,@arthurprates1342,vim pelo case,2021-11-25T18:03:55Z
UgwEbAq3nvDNjHeoyJF4AaABAg,@andreajeria4473,OMG,2021-11-25T18:03:55Z
UgxB-XQaUf2jg8RRloN4AaABAg,@amrrashed1793,What an effort. Great job,2021-11-25T18:03:54Z
Ugzks-cNPOFYbKHw2md4AaABAg,@6Eisregen6,"Watching this,  is much more exciting as the Netflix show.",2021-11-25T18:03:54Z
UgxP6IT6R2xmJaxKz0d4AaABAg,@oliveru8338,I play brawl stars,2021-11-25T18:03:53Z
Ugy3FiOFhV9YXLInEn54AaABAg,@rockstarrr8238,I literally got so happy for him 🥰😌,2021-11-25T18:03:53Z
UgznVSfYajHF6PtMTP94AaABAg,@joanfernandogaonalabra6148,New suscriptor me beast eres tan grande un saludo y mucho éxito en tu vídeos y gracias por sacarnos sonrisas me gustaria participar en alguno de tus maravillosos juegos y tener la oportunidad de ganar algún premio eres el mejor gracias.,2021-11-25T18:03:52Z
UgxCr_Gif4gI1HA372l4AaABAg,@Bino197411,I wish that the Real 067 won in squid game🤧💔,2021-11-25T18:03:52Z
Ugy04f_KEiCKx3xgjLR4AaABAg,@faryalkhan6263,Yayyy,2021-11-25T18:03:52Z
Ugwhi-_Pgkh-Ird84j54AaABAg,@felipevenegas5890,10/10 yes yes,2021-11-25T18:03:52Z
UgzNbPb7aLrVmrLF18J4AaABAg,@bigboylj5042,i subed dude,2021-11-25T18:03:51Z
Ugx1wk9qCIqKi3YLIC14AaABAg,@krzysztofunuczek3856,me gife subskribe and me no have 10000$ me gife subskribe 2 day,2021-11-25T18:03:51Z
UgzpKQxkW0AsuQPEEAV4AaABAg,@hnndiki6954,I BEEN WAITING FOR THIS,2021-11-25T18:03:50Z
UgxbGKFPwObNbDzEZC94AaABAg,@Yandere_012,I was waiting for this for centuries 😅😂,2021-11-25T18:03:50Z
UgzAmWR3ljse_djZqr54AaABAg,@villain032,Excellent bro....I subscribed you...gimme that 10000$,2021-11-25T18:03:50Z
UgybE071J_P67pOWukZ4AaABAg,@sandrakwamboka8351,Jimmy is an absolute beast!!!,2021-11-25T18:03:50Z
UgyWz4o0HtsiUF0rBaF4AaABAg,@ARMULJK,WoW,2021-11-25T18:03:49Z
UgwLWftWThTNCvcEUgV4AaABAg,@sqlfie9067,Subbed,2021-11-25T18:03:49Z
UgwaNlnYdHg6RjOA-354AaABAg,@dariangonzales9347,no entendi ni verga,2021-11-25T18:03:48Z
UgxjWQr8iUN5VHjOS6J4AaABAg,@faryalkhan6263,Great,2021-11-25T18:03:48Z
UgyRB4KqQZXhd2oTepR4AaABAg,@muntahashahbaz6129,HOLY wow. The set was so on point,2021-11-25T18:03:45Z
UgyGDvI0QLda0sstRa94AaABAg,@tuckercloran4700,My heart was pounding for those people especially in the glass game,2021-11-25T18:03:44Z
UgxYFZ7-jnWCusTyphR4AaABAg,@thetiredworm2100,"HOLY SHIBBB, this is such a high quality set up, amazing!!",2021-11-25T18:03:43Z
UgwyW30uag4v5Sl1R1B4AaABAg,@faryalkhan6263,Brilliant,2021-11-25T18:03:43Z
UgwJ4C76gqCE7uMLnrN4AaABAg,@gelloyangsteryang6481,9:59 oh no,2021-11-25T18:03:42Z
UgyELoG59GqwkaFwl614AaABAg,@epiraph,que grande GODster beast,2021-11-25T18:03:42Z
UgyHzUpm_rgVMRgFXox4AaABAg,@noobof3669,Squid Game real life amazing,2021-11-25T18:03:42Z
UgzKT21z-i5nfbsnEcd4AaABAg,@mairamirianerazogarcia2209,Súbelo en el de español,2021-11-25T18:03:42Z
Ugyk9wZER_ufc4nmo6N4AaABAg,@mac-yy4dn,Hazlo en español porfa👉👈🇲🇽🇪🇸,2021-11-25T18:03:41Z
UgxtoswiPSKoG-NgqoF4AaABAg,@angelaharper9575,But I already have the game,2021-11-25T18:03:39Z
UgyYI4L2yQOKbwX9YZl4AaABAg,@pestebanjuarez7399,It’s amazing I liked it!,2021-11-25T18:03:38Z
UgyjLgXA43u4_Kx1dRh4AaABAg,@faryalkhan6263,Amazing,2021-11-25T18:03:38Z
UgznFAHcj5ShRvfX0ah4AaABAg,@dafix1972,Awesome + Infinity  :),2021-11-25T18:03:38Z
UgxYYe7sWExH7bqSh9d4AaABAg,@دانیالمنیعات,یجماعه مستر بیست صار یقلد ابو فله😂😂😂,2021-11-25T18:03:37Z
UgyIjKigyuOl0kFNsbF4AaABAg,@gigiocorleone4677,en español,2021-11-25T18:03:36Z
Ugyq0hOgKwZb4HEV5uR4AaABAg,@derekwt9669,Sacalo en español BROOOO saludos desde Ecuador 🇪🇨,2021-11-25T18:03:35Z
Ugw9IFoOUqMMT5_PhdN4AaABAg,@hoiljakej_rdedo5696,Howww.... Never mind its mrbeast.,2021-11-25T18:03:34Z
UgwIM_6aObY0dWdOnB94AaABAg,@shahoneybaniamen1434,I was criyng in marbels,2021-11-25T18:03:32Z
UgxyjkonyFiNVZlbXCd4AaABAg,@theoreticalexercise,Out of this effing world. Very well put together,2021-11-25T18:03:32Z
Ugy-lupU1mzRZZGjVmd4AaABAg,@DaniSkny13,EPIC !,2021-11-25T18:03:32Z
UgzJq-7Po0sQYUdQlYV4AaABAg,@aaliyahskyler6901,It's even better than the original squid game,2021-11-25T18:03:31Z
Ugwh3wR-PYnIYCDAEER4AaABAg,@Ostico03,"I wanna win thoses 10,000",2021-11-25T18:03:31Z
UgxePNgxbMWnkNx-ANJ4AaABAg,@jaimemarinosantossantiago6502,Genial,2021-11-25T18:03:30Z
UgzOnXxvJsBFN6xURHd4AaABAg,@arnolcastillo4730,Ya quiero que lo saquen en el canal en español,2021-11-25T18:03:29Z
Ugy2AQClEVuMlCYE3-J4AaABAg,@Nikhilbhaihimachal,Bhai 3 lakh comment Kamal hai love u from Himachal Pradesh 💓,2021-11-25T18:03:29Z
Ugy3HmRqaRhlEgwKoAx4AaABAg,@forstudents6067,Love you Mr besta,2021-11-25T18:03:29Z
Ugyg8-X4ePrAirNum0R4AaABAg,@mctwisted1082,Wow i have been waiting so long for this great vid really mean it,2021-11-25T18:03:28Z
UgzZrSLth2w84kvfPhB4AaABAg,@gerardoguerrerozapata5278,Mr beast quieres ser mi padrino de bodas?,2021-11-25T18:03:27Z
UgxSFiXLkFHgRJWg83V4AaABAg,@shakilnadaf3656,Super,2021-11-25T18:03:26Z
Ugxm1aiNHsb3QA7KREJ4AaABAg,@jackniessen,84 got totally cheated outta glass bridge bro,2021-11-25T18:03:26Z
UgyhyH4R3v7dnh64yCp4AaABAg,@abrahamgonzalez6394,this is amazing,2021-11-25T18:03:26Z
UgzIu2P3QEDewp9o0AJ4AaABAg,@joannajoanna7761,I play brawl stars 24/7,2021-11-25T18:03:26Z
Ugxfyj2m8XE1qU3zM7h4AaABAg,@Ishowspeedyy11,This one is incredible so you're ma fav YouTuber 💜☺,2021-11-25T18:03:24Z
Ugz6YuFX167gPfytelh4AaABAg,@theoneandonlybozo3556,There’s gonna be a bunch of other YouTubers that are gonna try this,2021-11-25T18:03:24Z
UgyxXPqjOPpWbuF-wNp4AaABAg,@lalareall,I played brawlstars today ;DD,2021-11-25T18:03:22Z
UgyoSMZ0ZmJHeXevn7R4AaABAg,@eternalchange_5269,Omg this is so amazing 😱😱🔥,2021-11-25T18:03:21Z
UgwvudZm1gPFV8AmB_p4AaABAg,@MildlyWatermelon,Mad impressive,2021-11-25T18:03:19Z
UgwU2PQScfpjkujRqYx4AaABAg,@carlospolo6995,grande mrgod,2021-11-25T18:03:17Z
UgwiH0oHjdFvdd9secx4AaABAg,@travelvalley255,great job,2021-11-25T18:03:16Z
Ugw121rwb-TqH8VaHol4AaABAg,@Xd-kf8bc,No hablo taka taka  xd,2021-11-25T18:03:16Z
UgwaWaiDaLk3imsvt0x4AaABAg,@legendarysupasaiyan,MrBeast should get a cameo in season 2,2021-11-25T18:03:16Z
UgzZMoL_8iRJrb0IdSJ4AaABAg,@numnums3178,Also keep up the good content.,2021-11-25T18:03:15Z
Ugw3StUBgJG6uVGzIah4AaABAg,@deraminator945,what about the ones that are already subscribed?,2021-11-25T18:03:13Z
Ugx2H-XgesvLwhQcADV4AaABAg,@mauricioalderete8576,muy bueno,2021-11-25T18:03:13Z
Ugwtiy_e1hZ0t00fSmt4AaABAg,@amogustavo5070,i expected this is 2030,2021-11-25T18:03:13Z
UgysWzsHylPP8T63yDB4AaABAg,@Cate_CHAN_meow,I love your videos also I love to play brawl stars :3,2021-11-25T18:03:13Z
Ugz07f0sWEeiCqewZV94AaABAg,@stvrr9071,7:35 is a whole mood,2021-11-25T18:03:12Z
Ugzxj8U1P6h4bCM22SJ4AaABAg,@alanmendoza3205,16:09,2021-11-25T18:03:10Z
UgwTpa7Muq0GEmL_xTt4AaABAg,@jacobz8502,4:47 I thought i saw Jake Paul as 062,2021-11-25T18:03:09Z
Ugwv2XA4HeIS59kr07N4AaABAg,@asminnn00,yay no deaths,2021-11-25T18:03:09Z
UgytgcumQAmyfrQgdZR4AaABAg,@ghostking5835,This is so good,2021-11-25T18:03:09Z
UgxIgi74BTeycpmDQuV4AaABAg,@numnums3178,Been subscribed for awhile. Don't even worry beast.,2021-11-25T18:03:09Z
UgzhKNnGTk41NY4u-CB4AaABAg,@emilcechavarria5584,Spanish,2021-11-25T18:03:07Z
Ugw2PvIsi8CNNvQ9RTd4AaABAg,@KevinSmith-vr3mg,Epic good sir.,2021-11-25T18:03:04Z
Ugy-hXexSYvPLURWbjt4AaABAg,@SHIVAMSKG,😱 OMG,2021-11-25T18:03:04Z
Ugw-efqC4nWjEY_cjKt4AaABAg,@luisgamez2132,What’s 067 @,2021-11-25T18:03:03Z
UgzL1sY0aiCNwpfz7uN4AaABAg,@Itstonyahartley,Yeah this was amazing 🔥,2021-11-25T18:03:02Z
UgxfinJX5m1wvY9upBx4AaABAg,@josemanuelcb8131,🆒,2021-11-25T18:03:01Z
UgwwLLxyB3P1Ve8FyN54AaABAg,@victorrevilla7498,7:30 Adam Sandler,2021-11-25T18:03:01Z
UgzS2Q-9hmcAUXLfVN14AaABAg,@xayarathc99,Just subscribed!!!!! This is dope,2021-11-25T18:03:00Z
Ugz0FzYdDcMUH7iaAN94AaABAg,@wylot4116,Kto 🇵🇱Poland,2021-11-25T18:02:59Z
Ugz1FJCDbbiIAS-XQN14AaABAg,@harrow769,Oh who plays brawl stars and Who wants to be friended by Mr. best,2021-11-25T18:02:56Z
UgxmVDcbfrwGfzi52c94AaABAg,@АксамалКаримова,марсешунк,2021-11-25T18:02:49Z
UgxRToFdLmGAglFYP7F4AaABAg,@Bomb_football,May 456 remember 102,2021-11-25T18:02:49Z
Ugz2sy0cTXvpcHUr_PN4AaABAg,@bokuwatobi5127,FINALLY,2021-11-25T18:02:46Z
Ugz88UkySdWJnpMw53N4AaABAg,@chickens_r_cool,😆😆,2021-11-25T18:02:44Z
UgxbeOiv5xeIod9O78V4AaABAg,@tiagocontreras5321,done,2021-11-25T18:02:44Z
Ugx4BtLGm4BSx-e6mR94AaABAg,@miluskamarinieveslopezcerr3574,Venn a Perú acá te vemos siempre con mis niñas 24/7,2021-11-25T18:02:43Z
UgxbDq0H-cD_EH5pVSN4AaABAg,@준상경,좋은데요.,2021-11-25T18:02:43Z
UgyGkvJW3ZM_qcTIjxp4AaABAg,@carloseiverick2183,Saludos desde Perú.,2021-11-25T18:02:43Z
UgyPj22Kxd5C-AMRV814AaABAg,@finleygarner1575,I subscribed,2021-11-25T18:02:42Z
